,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),Number of Delivery Lines (SO),Sales $ per branch,GM $ per branch,RSO by plant,GMR,Sales Order - RSO,Equal Weights,High Sales and GM Weight,High GMR
WATX201807,36,Dallas,WATX,Waco,201807,R,R,R,R,Q,R,3,3,3
WATX201808,36,Dallas,WATX,Waco,201808,Q,R,R,R,Q,R,3,3,3
WATX201809,36,Dallas,WATX,Waco,201809,R,R,R,S,Q,R,3,3,3
WATX201810,36,Dallas,WATX,Waco,201810,R,R,R,R,Q,R,3,3,3
WATX201811,36,Dallas,WATX,Waco,201811,R,R,R,R,Q,R,3,3,3
WATX201812,36,Dallas,WATX,Waco,201812,S,S,S,S,R,S,4,4,4
WATX201901,36,Dallas,WATX,Waco,201901,R,S,S,R,Q,R,3,3,3
WATX201902,36,Dallas,WATX,Waco,201902,S,S,S,R,Q,R,4,3,3
WATX201903,36,Dallas,WATX,Waco,201903,S,S,S,R,R,S,4,4,4
ZSTX201701,36,Dallas,ZSTX,Stafford Zone,201701,P,S,S,P,P,nan,nan,nan,nan
ZSTX201702,36,Dallas,ZSTX,Stafford Zone,201702,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201703,36,Dallas,ZSTX,Stafford Zone,201703,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201704,36,Dallas,ZSTX,Stafford Zone,201704,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201705,36,Dallas,ZSTX,Stafford Zone,201705,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201706,36,Dallas,ZSTX,Stafford Zone,201706,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201707,36,Dallas,ZSTX,Stafford Zone,201707,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201708,36,Dallas,ZSTX,Stafford Zone,201708,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201709,36,Dallas,ZSTX,Stafford Zone,201709,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201710,36,Dallas,ZSTX,Stafford Zone,201710,P,S,S,P,R,nan,nan,nan,nan
ZSTX201711,36,Dallas,ZSTX,Stafford Zone,201711,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201712,36,Dallas,ZSTX,Stafford Zone,201712,P,S,S,P,P,nan,nan,nan,nan
ZSTX201801,36,Dallas,ZSTX,Stafford Zone,201801,P,S,S,P,P,nan,nan,nan,nan
ZSTX201802,36,Dallas,ZSTX,Stafford Zone,201802,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201803,36,Dallas,ZSTX,Stafford Zone,201803,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201804,36,Dallas,ZSTX,Stafford Zone,201804,P,S,S,P,P,nan,nan,nan,nan
ZSTX201805,36,Dallas,ZSTX,Stafford Zone,201805,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201806,36,Dallas,ZSTX,Stafford Zone,201806,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201807,36,Dallas,ZSTX,Stafford Zone,201807,P,S,S,P,P,nan,nan,nan,nan
ZSTX201808,36,Dallas,ZSTX,Stafford Zone,201808,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201809,36,Dallas,ZSTX,Stafford Zone,201809,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201810,36,Dallas,ZSTX,Stafford Zone,201810,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201811,36,Dallas,ZSTX,Stafford Zone,201811,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201812,36,Dallas,ZSTX,Stafford Zone,201812,P,S,nan,P,nan,nan,nan,nan,nan
ZSTX201901,36,Dallas,ZSTX,Stafford Zone,201901,P,S,S,P,S,nan,nan,nan,nan
ZSTX201902,36,Dallas,ZSTX,Stafford Zone,201902,P,S,S,P,S,nan,nan,nan,nan
ZSTX201903,36,Dallas,ZSTX,Stafford Zone,201903,P,S,S,P,P,nan,nan,nan,nan
ANAK201701,43,Seattle,ANAK,Anchorage,201701,R,Q,P,Q,Q,Q,2,1,2
ANAK201702,43,Seattle,ANAK,Anchorage,201702,R,Q,Q,R,Q,Q,2,2,2
ANAK201703,43,Seattle,ANAK,Anchorage,201703,Q,Q,P,R,Q,Q,2,1,2
ANAK201704,43,Seattle,ANAK,Anchorage,201704,R,Q,P,R,Q,Q,2,1,2
ANAK201705,43,Seattle,ANAK,Anchorage,201705,Q,P,P,Q,Q,Q,1,1,1
ANAK201706,43,Seattle,ANAK,Anchorage,201706,P,Q,P,R,Q,P,1,1,2
ANAK201707,43,Seattle,ANAK,Anchorage,201707,Q,P,P,R,Q,Q,2,1,1
ANAK201708,43,Seattle,ANAK,Anchorage,201708,P,P,P,R,Q,P,1,1,1
ANAK201709,43,Seattle,ANAK,Anchorage,201709,Q,Q,Q,R,Q,Q,2,2,2
ANAK201710,43,Seattle,ANAK,Anchorage,201710,Q,Q,Q,Q,Q,P,2,2,2
ANAK201711,43,Seattle,ANAK,Anchorage,201711,R,Q,P,R,Q,Q,2,1,2
ANAK201712,43,Seattle,ANAK,Anchorage,201712,R,Q,Q,R,Q,Q,2,2,2
ANAK201801,43,Seattle,ANAK,Anchorage,201801,R,Q,Q,Q,R,Q,2,2,2
ANAK201802,43,Seattle,ANAK,Anchorage,201802,R,Q,Q,R,R,Q,3,2,3
ANAK201803,43,Seattle,ANAK,Anchorage,201803,Q,Q,Q,R,R,Q,2,2,2
ANAK201804,43,Seattle,ANAK,Anchorage,201804,R,Q,Q,R,Q,Q,2,2,2
ANAK201805,43,Seattle,ANAK,Anchorage,201805,Q,P,P,R,Q,P,1,1,1
ANAK201806,43,Seattle,ANAK,Anchorage,201806,Q,P,P,R,R,Q,2,2,2
ANAK201807,43,Seattle,ANAK,Anchorage,201807,Q,P,P,R,R,P,2,2,2
ANAK201808,43,Seattle,ANAK,Anchorage,201808,Q,P,P,Q,R,P,1,2,2
ANAK201809,43,Seattle,ANAK,Anchorage,201809,R,Q,P,R,Q,Q,2,1,2
ANAK201810,43,Seattle,ANAK,Anchorage,201810,Q,P,P,Q,Q,P,1,1,1
ANAK201811,43,Seattle,ANAK,Anchorage,201811,R,P,P,R,R,Q,2,2,2
ANAK201812,43,Seattle,ANAK,Anchorage,201812,Q,P,P,R,R,Q,2,2,2
ANAK201901,43,Seattle,ANAK,Anchorage,201901,R,P,P,Q,R,Q,2,2,2
ANAK201902,43,Seattle,ANAK,Anchorage,201902,R,P,P,R,R,Q,2,2,2
ANAK201903,43,Seattle,ANAK,Anchorage,201903,R,P,P,R,R,Q,2,2,2
BIMT201701,43,Seattle,BIMT,Billings,201701,R,R,R,P,Q,R,3,3,3
BIMT201702,43,Seattle,BIMT,Billings,201702,R,R,R,Q,Q,R,3,3,3
BIMT201703,43,Seattle,BIMT,Billings,201703,R,P,Q,Q,R,Q,2,2,2
BIMT201704,43,Seattle,BIMT,Billings,201704,Q,Q,Q,P,R,Q,2,2,2
BIMT201705,43,Seattle,BIMT,Billings,201705,Q,P,Q,P,R,Q,2,2,2
BIMT201706,43,Seattle,BIMT,Billings,201706,Q,Q,Q,Q,R,Q,2,2,2
BIMT201707,43,Seattle,BIMT,Billings,201707,Q,Q,R,Q,R,R,3,3,3
BIMT201708,43,Seattle,BIMT,Billings,201708,Q,R,Q,P,Q,Q,2,2,2
BIMT201709,43,Seattle,BIMT,Billings,201709,Q,R,R,P,Q,Q,2,2,2
BIMT201710,43,Seattle,BIMT,Billings,201710,Q,R,Q,Q,Q,Q,2,2,2
BIMT201711,43,Seattle,BIMT,Billings,201711,Q,R,R,P,Q,Q,2,2,2
BIMT201712,43,Seattle,BIMT,Billings,201712,R,R,R,P,Q,R,3,3,3
BIMT201801,43,Seattle,BIMT,Billings,201801,Q,R,R,P,Q,Q,2,2,2
BIMT201802,43,Seattle,BIMT,Billings,201802,R,R,R,Q,Q,R,3,3,3
BIMT201803,43,Seattle,BIMT,Billings,201803,Q,P,Q,P,R,Q,2,2,2
BIMT201804,43,Seattle,BIMT,Billings,201804,Q,P,Q,Q,R,R,2,2,2
BIMT201805,43,Seattle,BIMT,Billings,201805,R,P,P,Q,R,Q,2,2,2
BIMT201806,43,Seattle,BIMT,Billings,201806,Q,Q,Q,P,Q,Q,2,2,2
BIMT201807,43,Seattle,BIMT,Billings,201807,Q,Q,R,P,R,R,2,3,3
BIMT201808,43,Seattle,BIMT,Billings,201808,Q,R,R,Q,Q,Q,2,3,2
BIMT201809,43,Seattle,BIMT,Billings,201809,R,R,R,P,Q,R,3,3,3
BIMT201810,43,Seattle,BIMT,Billings,201810,Q,R,Q,P,Q,Q,2,2,2
BIMT201811,43,Seattle,BIMT,Billings,201811,R,R,R,Q,Q,R,3,3,3
BIMT201812,43,Seattle,BIMT,Billings,201812,R,R,R,Q,Q,R,3,3,3
BIMT201901,43,Seattle,BIMT,Billings,201901,R,R,R,P,Q,Q,2,3,2
BIMT201902,43,Seattle,BIMT,Billings,201902,R,R,Q,Q,Q,R,2,2,2
BIMT201903,43,Seattle,BIMT,Billings,201903,R,Q,Q,Q,Q,R,2,2,2
BOID201701,43,Seattle,BOID,Boise,201701,R,Q,R,Q,R,R,3,3,3
BOID201702,43,Seattle,BOID,Boise,201702,Q,Q,Q,Q,Q,R,2,2,2
BOID201703,43,Seattle,BOID,Boise,201703,Q,P,P,Q,R,Q,2,2,2
BOID201704,43,Seattle,BOID,Boise,201704,R,Q,Q,Q,R,R,3,2,3
BOID201705,43,Seattle,BOID,Boise,201705,R,Q,Q,Q,Q,Q,2,2,2
BOID201706,43,Seattle,BOID,Boise,201706,Q,P,Q,Q,R,Q,2,2,2
BOID201707,43,Seattle,BOID,Boise,201707,R,Q,Q,R,Q,R,2,2,2
BOID201708,43,Seattle,BOID,Boise,201708,Q,P,Q,P,R,Q,2,2,2
BOID201709,43,Seattle,BOID,Boise,201709,R,Q,Q,P,R,R,2,2,2
BOID201710,43,Seattle,BOID,Boise,201710,Q,P,Q,Q,R,Q,2,2,2
BOID201711,43,Seattle,BOID,Boise,201711,R,Q,Q,Q,R,Q,2,2,2
BOID201712,43,Seattle,BOID,Boise,201712,R,Q,Q,Q,R,R,3,2,3
BOID201801,43,Seattle,BOID,Boise,201801,Q,Q,Q,Q,R,Q,2,2,2
BOID201802,43,Seattle,BOID,Boise,201802,R,P,Q,R,R,R,3,2,2
BOID201803,43,Seattle,BOID,Boise,201803,Q,P,Q,Q,R,Q,2,2,2
BOID201804,43,Seattle,BOID,Boise,201804,Q,Q,Q,Q,R,Q,2,2,2
BOID201805,43,Seattle,BOID,Boise,201805,Q,Q,Q,R,R,Q,2,2,2
BOID201806,43,Seattle,BOID,Boise,201806,Q,P,P,Q,R,R,2,2,2
BOID201807,43,Seattle,BOID,Boise,201807,Q,Q,Q,Q,R,R,2,2,2
BOID201808,43,Seattle,BOID,Boise,201808,Q,P,P,Q,R,Q,2,2,2
BOID201809,43,Seattle,BOID,Boise,201809,Q,P,Q,R,R,R,2,2,2
BOID201810,43,Seattle,BOID,Boise,201810,Q,P,P,Q,R,Q,2,2,2
BOID201811,43,Seattle,BOID,Boise,201811,Q,Q,Q,Q,R,R,2,2,2
BOID201812,43,Seattle,BOID,Boise,201812,Q,P,P,Q,R,R,2,2,2
BOID201901,43,Seattle,BOID,Boise,201901,Q,P,P,Q,R,Q,2,2,2
BOID201902,43,Seattle,BOID,Boise,201902,Q,P,P,Q,Q,R,2,1,1
BOID201903,43,Seattle,BOID,Boise,201903,Q,P,P,Q,Q,Q,1,1,1
EUOR201701,43,Seattle,EUOR,Eugene,201701,R,R,R,Q,Q,R,3,3,3
EUOR201702,43,Seattle,EUOR,Eugene,201702,R,R,R,Q,R,R,3,3,3
EUOR201703,43,Seattle,EUOR,Eugene,201703,R,R,R,Q,R,R,3,3,3
EUOR201704,43,Seattle,EUOR,Eugene,201704,R,R,R,Q,Q,R,3,3,3
EUOR201705,43,Seattle,EUOR,Eugene,201705,R,R,R,Q,R,R,3,3,3
EUOR201706,43,Seattle,EUOR,Eugene,201706,R,R,R,P,Q,R,3,3,3
EUOR201707,43,Seattle,EUOR,Eugene,201707,R,R,S,Q,R,R,3,4,3
EUOR201708,43,Seattle,EUOR,Eugene,201708,R,R,R,Q,R,R,3,3,3
EUOR201709,43,Seattle,EUOR,Eugene,201709,R,R,R,Q,Q,R,3,3,3
EUOR201710,43,Seattle,EUOR,Eugene,201710,R,S,R,Q,Q,R,3,3,3
EUOR201711,43,Seattle,EUOR,Eugene,201711,R,S,R,Q,Q,R,3,3,3
EUOR201712,43,Seattle,EUOR,Eugene,201712,R,R,R,Q,Q,R,3,3,3
EUOR201801,43,Seattle,EUOR,Eugene,201801,R,R,R,Q,Q,R,3,3,3
EUOR201802,43,Seattle,EUOR,Eugene,201802,R,S,S,Q,Q,R,3,3,3
EUOR201803,43,Seattle,EUOR,Eugene,201803,R,R,R,Q,Q,R,3,3,3
EUOR201804,43,Seattle,EUOR,Eugene,201804,R,R,R,P,Q,R,3,3,3
EUOR201805,43,Seattle,EUOR,Eugene,201805,R,R,Q,Q,Q,R,2,2,2
EUOR201806,43,Seattle,EUOR,Eugene,201806,R,Q,R,Q,R,R,3,3,3
EUOR201807,43,Seattle,EUOR,Eugene,201807,R,Q,Q,P,Q,R,2,2,2
EUOR201808,43,Seattle,EUOR,Eugene,201808,R,R,R,P,R,R,3,3,3
EUOR201809,43,Seattle,EUOR,Eugene,201809,R,R,R,Q,Q,R,3,3,3
EUOR201810,43,Seattle,EUOR,Eugene,201810,R,R,R,Q,Q,R,3,3,3
EUOR201811,43,Seattle,EUOR,Eugene,201811,R,R,R,Q,Q,R,3,3,3
EUOR201812,43,Seattle,EUOR,Eugene,201812,R,R,R,Q,Q,R,3,3,3
EUOR201901,43,Seattle,EUOR,Eugene,201901,R,R,R,Q,Q,R,3,3,3
EUOR201902,43,Seattle,EUOR,Eugene,201902,R,R,R,Q,Q,R,3,3,3
EUOR201903,43,Seattle,EUOR,Eugene,201903,R,R,R,Q,Q,R,3,3,3
HOHI201701,43,Seattle,HOHI,Honolulu,201701,P,P,P,Q,Q,P,1,1,1
HOHI201702,43,Seattle,HOHI,Honolulu,201702,P,P,P,Q,Q,Q,1,1,1
HOHI201703,43,Seattle,HOHI,Honolulu,201703,P,P,P,Q,Q,P,1,1,1
HOHI201704,43,Seattle,HOHI,Honolulu,201704,P,P,P,Q,Q,Q,1,1,1
HOHI201705,43,Seattle,HOHI,Honolulu,201705,P,P,P,Q,Q,P,1,1,1
HOHI201706,43,Seattle,HOHI,Honolulu,201706,P,P,P,P,Q,P,1,1,1
HOHI201707,43,Seattle,HOHI,Honolulu,201707,P,P,P,Q,Q,P,1,1,1
HOHI201708,43,Seattle,HOHI,Honolulu,201708,P,P,P,Q,Q,P,1,1,1
HOHI201709,43,Seattle,HOHI,Honolulu,201709,P,Q,P,Q,Q,Q,1,1,2
HOHI201710,43,Seattle,HOHI,Honolulu,201710,P,P,P,Q,Q,P,1,1,1
HOHI201711,43,Seattle,HOHI,Honolulu,201711,P,P,P,Q,R,P,1,2,2
HOHI201712,43,Seattle,HOHI,Honolulu,201712,Q,Q,P,Q,Q,Q,2,1,2
HOHI201801,43,Seattle,HOHI,Honolulu,201801,P,P,P,Q,R,P,1,2,2
HOHI201802,43,Seattle,HOHI,Honolulu,201802,Q,P,P,R,R,Q,2,2,2
HOHI201803,43,Seattle,HOHI,Honolulu,201803,P,P,P,Q,Q,P,1,1,1
HOHI201804,43,Seattle,HOHI,Honolulu,201804,P,P,P,Q,Q,P,1,1,1
HOHI201805,43,Seattle,HOHI,Honolulu,201805,P,P,P,Q,Q,P,1,1,1
HOHI201806,43,Seattle,HOHI,Honolulu,201806,P,Q,P,Q,Q,P,1,1,1
HOHI201807,43,Seattle,HOHI,Honolulu,201807,P,Q,P,R,Q,P,1,1,2
HOHI201808,43,Seattle,HOHI,Honolulu,201808,P,P,P,Q,Q,P,1,1,1
HOHI201809,43,Seattle,HOHI,Honolulu,201809,P,P,P,R,Q,P,1,1,1
HOHI201810,43,Seattle,HOHI,Honolulu,201810,P,P,P,Q,R,P,1,2,2
HOHI201811,43,Seattle,HOHI,Honolulu,201811,P,P,P,Q,Q,P,1,1,1
HOHI201812,43,Seattle,HOHI,Honolulu,201812,P,P,P,R,Q,Q,1,1,1
HOHI201901,43,Seattle,HOHI,Honolulu,201901,P,P,P,Q,Q,P,1,1,1
HOHI201902,43,Seattle,HOHI,Honolulu,201902,P,P,P,Q,Q,Q,1,1,1
HOHI201903,43,Seattle,HOHI,Honolulu,201903,P,P,P,Q,Q,P,1,1,1
NWSC201701,43,Seattle,NWSC,Northwest Service Center,201701,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201702,43,Seattle,NWSC,Northwest Service Center,201702,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201703,43,Seattle,NWSC,Northwest Service Center,201703,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201704,43,Seattle,NWSC,Northwest Service Center,201704,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201705,43,Seattle,NWSC,Northwest Service Center,201705,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201706,43,Seattle,NWSC,Northwest Service Center,201706,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201707,43,Seattle,NWSC,Northwest Service Center,201707,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201708,43,Seattle,NWSC,Northwest Service Center,201708,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201709,43,Seattle,NWSC,Northwest Service Center,201709,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201710,43,Seattle,NWSC,Northwest Service Center,201710,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201711,43,Seattle,NWSC,Northwest Service Center,201711,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201712,43,Seattle,NWSC,Northwest Service Center,201712,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201801,43,Seattle,NWSC,Northwest Service Center,201801,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201802,43,Seattle,NWSC,Northwest Service Center,201802,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201803,43,Seattle,NWSC,Northwest Service Center,201803,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201804,43,Seattle,NWSC,Northwest Service Center,201804,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201805,43,Seattle,NWSC,Northwest Service Center,201805,P,S,S,P,P,nan,nan,nan,nan
NWSC201806,43,Seattle,NWSC,Northwest Service Center,201806,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201807,43,Seattle,NWSC,Northwest Service Center,201807,P,S,nan,P,nan,nan,nan,nan,nan
NWSC201808,43,Seattle,NWSC,Northwest Service Center,201808,P,S,nan,P,nan,nan,nan,nan,nan
NWSC201809,43,Seattle,NWSC,Northwest Service Center,201809,P,S,nan,P,nan,nan,nan,nan,nan
NWSC201810,43,Seattle,NWSC,Northwest Service Center,201810,P,S,nan,P,nan,nan,nan,nan,nan
NWSC201811,43,Seattle,NWSC,Northwest Service Center,201811,P,S,nan,P,nan,nan,nan,nan,nan
NWSC201812,43,Seattle,NWSC,Northwest Service Center,201812,P,nan,nan,P,P,nan,nan,nan,nan
NWSC201901,43,Seattle,NWSC,Northwest Service Center,201901,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201902,43,Seattle,NWSC,Northwest Service Center,201902,P,nan,nan,P,nan,nan,nan,nan,nan
NWSC201903,43,Seattle,NWSC,Northwest Service Center,201903,P,nan,nan,P,nan,nan,nan,nan,nan
POOR201701,43,Seattle,POOR,Portland Or,201701,P,S,S,P,R,Q,3,4,3
POOR201702,43,Seattle,POOR,Portland Or,201702,P,P,P,P,Q,Q,1,1,1
POOR201703,43,Seattle,POOR,Portland Or,201703,P,P,P,P,R,P,1,1,2
POOR201704,43,Seattle,POOR,Portland Or,201704,Q,P,P,P,Q,Q,1,1,1
POOR201705,43,Seattle,POOR,Portland Or,201705,P,P,P,P,Q,P,1,1,1
POOR201706,43,Seattle,POOR,Portland Or,201706,P,P,P,P,R,P,1,1,2
POOR201707,43,Seattle,POOR,Portland Or,201707,P,P,P,P,R,P,1,1,2
POOR201708,43,Seattle,POOR,Portland Or,201708,P,P,P,P,R,P,1,1,2
POOR201709,43,Seattle,POOR,Portland Or,201709,P,P,P,P,Q,P,1,1,1
POOR201710,43,Seattle,POOR,Portland Or,201710,P,P,P,P,R,P,1,1,2
POOR201711,43,Seattle,POOR,Portland Or,201711,P,P,P,P,R,P,1,1,2
POOR201712,43,Seattle,POOR,Portland Or,201712,P,P,P,P,R,Q,1,2,2
POOR201801,43,Seattle,POOR,Portland Or,201801,P,P,P,P,R,P,1,1,2
POOR201802,43,Seattle,POOR,Portland Or,201802,P,P,P,P,Q,P,1,1,1
POOR201803,43,Seattle,POOR,Portland Or,201803,P,P,P,P,R,P,1,1,2
POOR201804,43,Seattle,POOR,Portland Or,201804,P,P,P,P,R,P,1,1,2
POOR201805,43,Seattle,POOR,Portland Or,201805,P,P,P,P,R,P,1,1,2
POOR201806,43,Seattle,POOR,Portland Or,201806,P,P,P,P,Q,P,1,1,1
POOR201807,43,Seattle,POOR,Portland Or,201807,P,P,P,P,R,P,1,1,2
POOR201808,43,Seattle,POOR,Portland Or,201808,P,P,P,P,R,P,1,1,2
POOR201809,43,Seattle,POOR,Portland Or,201809,P,P,P,P,R,P,1,1,2
POOR201810,43,Seattle,POOR,Portland Or,201810,P,P,P,P,R,P,1,1,2
POOR201811,43,Seattle,POOR,Portland Or,201811,P,P,P,P,R,P,1,1,2
POOR201812,43,Seattle,POOR,Portland Or,201812,P,P,P,P,R,Q,1,2,2
POOR201901,43,Seattle,POOR,Portland Or,201901,P,P,P,P,R,P,1,1,2
POOR201902,43,Seattle,POOR,Portland Or,201902,P,P,P,P,R,P,1,1,2
POOR201903,43,Seattle,POOR,Portland Or,201903,P,P,P,P,R,P,1,1,2
SEWA201701,43,Seattle,SEWA,Seattle,201701,Q,P,P,P,R,P,1,2,2
SEWA201702,43,Seattle,SEWA,Seattle,201702,Q,P,P,P,R,P,1,2,2
SEWA201703,43,Seattle,SEWA,Seattle,201703,Q,P,P,Q,R,P,1,2,2
SEWA201704,43,Seattle,SEWA,Seattle,201704,Q,P,P,P,Q,P,1,1,1
SEWA201705,43,Seattle,SEWA,Seattle,201705,Q,P,P,Q,Q,P,1,1,1
SEWA201706,43,Seattle,SEWA,Seattle,201706,Q,P,P,P,Q,P,1,1,1
SEWA201707,43,Seattle,SEWA,Seattle,201707,Q,P,P,Q,Q,P,1,1,1
SEWA201708,43,Seattle,SEWA,Seattle,201708,Q,P,P,P,Q,P,1,1,1
SEWA201709,43,Seattle,SEWA,Seattle,201709,Q,P,P,P,R,P,1,2,2
SEWA201710,43,Seattle,SEWA,Seattle,201710,Q,P,P,P,R,P,1,2,2
SEWA201711,43,Seattle,SEWA,Seattle,201711,R,P,P,Q,Q,P,1,1,1
SEWA201712,43,Seattle,SEWA,Seattle,201712,Q,P,P,P,R,P,1,2,2
SEWA201801,43,Seattle,SEWA,Seattle,201801,R,P,P,Q,R,P,2,2,2
SEWA201802,43,Seattle,SEWA,Seattle,201802,R,P,P,Q,R,P,2,2,2
SEWA201803,43,Seattle,SEWA,Seattle,201803,R,P,P,P,R,P,1,2,2
SEWA201804,43,Seattle,SEWA,Seattle,201804,R,P,P,Q,R,P,2,2,2
SEWA201805,43,Seattle,SEWA,Seattle,201805,Q,P,P,Q,R,P,1,2,2
SEWA201806,43,Seattle,SEWA,Seattle,201806,Q,P,P,Q,Q,P,1,1,1
SEWA201807,43,Seattle,SEWA,Seattle,201807,Q,P,P,Q,R,P,1,2,2
SEWA201808,43,Seattle,SEWA,Seattle,201808,Q,P,P,P,R,P,1,2,2
SEWA201809,43,Seattle,SEWA,Seattle,201809,Q,P,P,Q,R,P,1,2,2
SEWA201810,43,Seattle,SEWA,Seattle,201810,P,P,P,P,R,P,1,1,2
SEWA201811,43,Seattle,SEWA,Seattle,201811,Q,P,P,P,R,P,1,2,2
SEWA201812,43,Seattle,SEWA,Seattle,201812,Q,P,P,P,R,P,1,2,2
SEWA201901,43,Seattle,SEWA,Seattle,201901,Q,P,P,P,R,P,1,2,2
SEWA201902,43,Seattle,SEWA,Seattle,201902,Q,P,P,Q,R,P,1,2,2
SEWA201903,43,Seattle,SEWA,Seattle,201903,P,P,P,P,Q,P,1,1,1
SPWA201701,43,Seattle,SPWA,Spokane,201701,Q,Q,Q,Q,Q,Q,2,2,2
SPWA201702,43,Seattle,SPWA,Spokane,201702,Q,Q,Q,R,R,Q,2,2,2
SPWA201703,43,Seattle,SPWA,Spokane,201703,P,P,Q,Q,R,Q,2,2,2
SPWA201704,43,Seattle,SPWA,Spokane,201704,Q,Q,R,P,R,Q,2,3,3
SPWA201705,43,Seattle,SPWA,Spokane,201705,Q,Q,Q,Q,R,Q,2,2,2
SPWA201706,43,Seattle,SPWA,Spokane,201706,Q,P,Q,P,R,Q,2,2,2
SPWA201707,43,Seattle,SPWA,Spokane,201707,Q,P,P,Q,R,Q,2,2,2
SPWA201708,43,Seattle,SPWA,Spokane,201708,P,P,P,P,R,Q,1,2,2
SPWA201709,43,Seattle,SPWA,Spokane,201709,Q,P,P,Q,R,Q,2,2,2
SPWA201710,43,Seattle,SPWA,Spokane,201710,P,P,Q,P,R,Q,2,2,2
SPWA201711,43,Seattle,SPWA,Spokane,201711,Q,Q,Q,Q,R,Q,2,2,2
SPWA201712,43,Seattle,SPWA,Spokane,201712,Q,Q,Q,P,R,R,2,2,2
SPWA201801,43,Seattle,SPWA,Spokane,201801,Q,Q,Q,Q,R,Q,2,2,2
SPWA201802,43,Seattle,SPWA,Spokane,201802,Q,Q,Q,R,R,R,3,2,3
SPWA201803,43,Seattle,SPWA,Spokane,201803,Q,P,P,R,R,Q,2,2,2
SPWA201804,43,Seattle,SPWA,Spokane,201804,Q,P,Q,Q,R,Q,2,2,2
SPWA201805,43,Seattle,SPWA,Spokane,201805,Q,P,Q,Q,R,Q,2,2,2
SPWA201806,43,Seattle,SPWA,Spokane,201806,Q,P,P,Q,R,Q,2,2,2
SPWA201807,43,Seattle,SPWA,Spokane,201807,Q,P,P,Q,R,Q,2,2,2
SPWA201808,43,Seattle,SPWA,Spokane,201808,Q,P,Q,Q,R,Q,2,2,2
SPWA201809,43,Seattle,SPWA,Spokane,201809,Q,Q,Q,P,R,Q,2,2,2
SPWA201810,43,Seattle,SPWA,Spokane,201810,Q,P,Q,Q,R,Q,2,2,2
SPWA201811,43,Seattle,SPWA,Spokane,201811,Q,Q,Q,Q,R,Q,2,2,2
SPWA201812,43,Seattle,SPWA,Spokane,201812,Q,P,Q,R,R,R,2,2,2
SPWA201901,43,Seattle,SPWA,Spokane,201901,Q,Q,Q,Q,R,Q,2,2,2
SPWA201902,43,Seattle,SPWA,Spokane,201902,Q,P,Q,R,R,Q,2,2,2
SPWA201903,43,Seattle,SPWA,Spokane,201903,Q,Q,Q,Q,R,Q,2,2,2
TAWA201701,43,Seattle,TAWA,Tacoma,201701,S,Q,Q,R,R,Q,3,3,3
TAWA201702,43,Seattle,TAWA,Tacoma,201702,S,Q,Q,R,Q,Q,2,2,2
TAWA201703,43,Seattle,TAWA,Tacoma,201703,S,Q,Q,Q,R,Q,3,2,3
TAWA201704,43,Seattle,TAWA,Tacoma,201704,S,P,P,S,R,Q,2,2,2
TAWA201705,43,Seattle,TAWA,Tacoma,201705,S,Q,Q,Q,Q,Q,2,2,2
TAWA201706,43,Seattle,TAWA,Tacoma,201706,S,P,P,Q,Q,Q,2,1,1
TAWA201707,43,Seattle,TAWA,Tacoma,201707,S,P,P,S,Q,Q,2,1,2
